	origin	yearmonth	segm	doc_id	top10_term_chi2_True	top10_source_chi2_True
65	facebook	2021-03	5.0	4	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
66	facebook	2021-04	5.0	96	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
67	facebook	2021-06	5.0	24	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
68	facebook	2021-07	5.0	141	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
69	facebook	2021-08	5.0	20	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
70	facebook	2021-09	5.0	5	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
71	facebook	2021-10	5.0	6	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
72	facebook	2021-11	5.0	25	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
73	facebook	2021-12	5.0	8	roundup, jardinerie, monsanto, greenpeace, ogm, roundup de monsanto, désherbant, vignerons, cancérogène, pesticides	Comprendre L’Agriculture par Les Agriculteurs., Zététique, Cause Animale Nord, Boucherie Abolition, LA FRANCE INSOUMISE ICI, Biodiversité et conservation de la nature, Le Phare Bella Ciao, Moratoire.ogm.pesticides, Agro-écologie, agronomie et actualité agricole, Michèle Rivasi
74	facebook	2022-01	6.0	1	zika, virus zika, commission, commission européenne, sénateur, microcéphalies, stéphane le foll, néonicotinoïdes, bruxelles, cas de microcéphalies	ENTREPENDRE DANS L'ELEVAGE  ET  DANS L'AGRICULTURE, Michèle Rivasi, Nous voulons des coquelicots, Eva Joly Pour un Monde Éco-Logique, ZÉRO Chlordécone Objectif ZÉRO Poison, Nous voulons des coquelicots - Dax, BioMiel and Co, Permaculture agriculture jardinage élevage bio écovillage écologie, L'Agriculture de Conservation: le Semis Direct, les TCS, les Couverts..., APICULTURE
75	facebook	2022-02	6.0	2	zika, virus zika, commission, commission européenne, sénateur, microcéphalies, stéphane le foll, néonicotinoïdes, bruxelles, cas de microcéphalies	ENTREPENDRE DANS L'ELEVAGE  ET  DANS L'AGRICULTURE, Michèle Rivasi, Nous voulons des coquelicots, Eva Joly Pour un Monde Éco-Logique, ZÉRO Chlordécone Objectif ZÉRO Poison, Nous voulons des coquelicots - Dax, BioMiel and Co, Permaculture agriculture jardinage élevage bio écovillage écologie, L'Agriculture de Conservation: le Semis Direct, les TCS, les Couverts..., APICULTURE
76	facebook	2012-03	6.0	9	zika, virus zika, commission, commission européenne, sénateur, microcéphalies, stéphane le foll, néonicotinoïdes, bruxelles, cas de microcéphalies	ENTREPENDRE DANS L'ELEVAGE  ET  DANS L'AGRICULTURE, Michèle Rivasi, Nous voulons des coquelicots, Eva Joly Pour un Monde Éco-Logique, ZÉRO Chlordécone Objectif ZÉRO Poison, Nous voulons des coquelicots - Dax, BioMiel and Co, Permaculture agriculture jardinage élevage bio écovillage écologie, L'Agriculture de Conservation: le Semis Direct, les TCS, les Couverts..., APICULTURE
77	facebook	2013-01	6.0	28	zika, virus zika, commission, commission européenne, sénateur, microcéphalies, stéphane le foll, néonicotinoïdes, bruxelles, cas de microcéphalies	ENTREPENDRE DANS L'ELEVAGE  ET  DANS L'AGRICULTURE, Michèle Rivasi, Nous voulons des coquelicots, Eva Joly Pour un Monde Éco-Logique, ZÉRO Chlordécone Objectif ZÉRO Poison, Nous voulons des coquelicots - Dax, BioMiel and Co, Permaculture agriculture jardinage élevage bio écovillage écologie, L'Agriculture de Conservation: le Semis Direct, les TCS, les Couverts..., APICULTURE
78	twitter	2016-07	6.0	9	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
79	twitter	2019-02	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
80	twitter	2015-10	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
81	twitter	2015-11	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
82	twitter	2015-12	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
83	twitter	2016-06	6.0	11	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
84	twitter	2016-08	6.0	3	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
85	twitter	2016-09	6.0	9	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
86	twitter	2016-10	6.0	4	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
87	twitter	2016-11	6.0	5	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
88	twitter	2017-02	6.0	7	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
89	twitter	2017-03	6.0	35	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
90	twitter	2017-05	6.0	7	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
91	twitter	2017-06	6.0	1	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
92	twitter	2017-10	6.0	15	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
93	twitter	2017-11	6.0	1	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
94	twitter	2017-12	6.0	12	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
95	twitter	2018-01	6.0	8	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
96	twitter	2018-02	6.0	4	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
97	twitter	2018-03	6.0	5	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
98	twitter	2018-04	6.0	1	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
99	twitter	2018-05	6.0	29	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
100	twitter	2018-06	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
101	twitter	2018-07	6.0	9	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
102	twitter	2018-08	6.0	4	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
103	twitter	2018-09	6.0	30	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
104	twitter	2019-01	6.0	12	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
105	twitter	2019-04	6.0	6	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
106	twitter	2015-05	6.0	22	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
107	twitter	2015-07	6.0	3	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
108	twitter	2015-08	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
109	twitter	2015-09	6.0	3	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
110	twitter	2016-01	6.0	6	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
111	twitter	2016-02	6.0	1	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
112	twitter	2016-03	6.0	4	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
113	twitter	2016-04	6.0	20	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
114	twitter	2016-05	6.0	12	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
115	twitter	2017-01	6.0	1	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
116	twitter	2011-12	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
117	twitter	2012-02	6.0	3	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
118	twitter	2012-06	6.0	2	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
119	twitter	2012-08	6.0	3	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
120	twitter	2012-09	6.0	5	sdhi, arrêté, fongicide, riverains, population, pesticides sdhi, scientifiques, traitements, distances minimales, tribunal administratif	Anagallis arvensis, TaylÂûr (iel/lea/they)🌱🦦, GENIN PATRICK, Philippe Hurlaux, Emmanuelle Ducros, Netguide, Samuel Vimaire 🏴‍☠️💉💉 #JeSuisVacciné, ThierryGallet, Yann Duroc 🌱 #jesoutiensnosagriculteurs, DumDum #NeRienLaisserPasser
121	facebook	2014-03	7.0	58	zéro phyto, glyphosate, fipronil, renouvellement, marie-monique robin, hulot, perturbateurs, perturbateurs endocriniens, commission européenne, commission	Vivre bio : échanges, débats & discussions, AGRICULTURE pour TOUS, Elevage de A à Z, ASSOCIATION DE LA PROTECTION DU CONSOMMATEUR A MOHAMMEDIA, UNIONS DES GAUCHES POUR UN FUTUR DESIRABLE, Stop Ecocide France - Donnons des droits à la Nature, Combat Monsanto (officiel), Élevage et Agriculture au Cameroun, Discussions au Jardin - Kokopelli, Nous voulons des coquelicots - Marseille
122	facebook	2014-05	7.0	18	zéro phyto, glyphosate, fipronil, renouvellement, marie-monique robin, hulot, perturbateurs, perturbateurs endocriniens, commission européenne, commission	Vivre bio : échanges, débats & discussions, AGRICULTURE pour TOUS, Elevage de A à Z, ASSOCIATION DE LA PROTECTION DU CONSOMMATEUR A MOHAMMEDIA, UNIONS DES GAUCHES POUR UN FUTUR DESIRABLE, Stop Ecocide France - Donnons des droits à la Nature, Combat Monsanto (officiel), Élevage et Agriculture au Cameroun, Discussions au Jardin - Kokopelli, Nous voulons des coquelicots - Marseille
123	facebook	2014-06	7.0	13	zéro phyto, glyphosate, fipronil, renouvellement, marie-monique robin, hulot, perturbateurs, perturbateurs endocriniens, commission européenne, commission	Vivre bio : échanges, débats & discussions, AGRICULTURE pour TOUS, Elevage de A à Z, ASSOCIATION DE LA PROTECTION DU CONSOMMATEUR A MOHAMMEDIA, UNIONS DES GAUCHES POUR UN FUTUR DESIRABLE, Stop Ecocide France - Donnons des droits à la Nature, Combat Monsanto (officiel), Élevage et Agriculture au Cameroun, Discussions au Jardin - Kokopelli, Nous voulons des coquelicots - Marseille
